USERID,CGPA,Salary_month_USD,Special Bonus_GBP
12724,2.24360029,5375,3953
5597,3.667591457,12166.66667,3679
9375,2.564743079,5166.666667,3953
12629,3.621855935,5916.666667,2038
4501,3.217189837,5083.333333,2404
676,2.491435393,4279.166667,3647
12754,2.911453779,5250,2564
11061,2.842561996,6750,1176
7757,3.017221027,5342.083333,3898
7418,2.315593753,4291.666667,936
6946,2.018027785,7250,4091
5918,2.049422656,8333.333333,3616
11170,3.636143664,4666.666667,3124
4226,2.120324284,11266.66667,171
4679,3.125223689,9583.333333,3218
12121,3.084992875,3166.666667,4219
4858,2.289145891,5833.333333,3546
6133,2.260535902,4166.666667,612
6867,3.362645028,6295.333333,3049
12792,3.997246527,5916.666667,4851
2176,2.291255041,6000,371
5830,3.309163462,4166.666667,3032
10947,2.149261403,3967.666667,2857
3075,2.020325211,5166.666667,2442
4081,3.492692013,5166.666667,68
2064,2.610439207,5250,4776
11037,2.99607871,5691.666667,3008
3405,3.59884165,7666.666667,1759
6590,2.172720797,5000,1975
7179,2.9912078,11666.66667,1517
8653,3.688492913,8000,3407
1138,2.111745002,9416.666667,953
10737,2.842899356,5458.333333,4511
5402,2.489006319,8750,2727
7218,3.50227218,5750,2744
7803,3.328166703,9791.666667,3480
10233,2.479476771,7500,2121
12437,2.883704672,10098.66667,3574
6454,3.179217293,12250,3634
5769,2.654841037,6250,1732
10934,3.220168741,9583.333333,3837
5109,2.442389758,11440,3019
2464,3.098318126,5900,2536
6649,3.357546488,4680,4864
13292,2.708909109,4000,1279
5407,2.797509708,3691.666667,1652
4590,2.55750213,12500,3451
6648,2.356911256,5833.333333,756
4214,3.084878845,7166.666667,4299
2367,3.447637975,7291.666667,3253
4425,3.292343483,10400,1644
2173,3.526776618,6166.666667,230
3746,2.392984772,4166.666667,4766
13256,2.332660964,5200,4367
9483,2.175285068,7083.333333,3211
2773,3.875263374,5333.333333,3826
1327,3.576466796,6000,1117
7773,3.866341862,5000,507
3191,3.887974552,8500,2266
6397,2.4765613,3833.333333,3232
12827,2.277585277,6250,4115
12502,3.628971228,12083.33333,2934
2790,3.79785212,4000,1656
5880,2.240485656,4666.666667,2631
8287,3.232432956,5666.666667,3205
3503,3.367887646,10833.33333,1419
3493,3.6900968,3666.666667,751
1378,3.904222088,4261.666667,2453
3995,3.655474697,3232.666667,364
7932,2.453813735,5000,4308
8668,2.840447155,6214,2807
4929,3.009426621,4083.333333,1707
704,3.624756352,8500,4111
696,2.59275637,6583.333333,2584
78,3.853078442,5166.666667,3746
2071,2.552751436,8083.333333,1738
7018,3.370097256,3500,2685
11634,2.265486989,5666.666667,4544
4372,2.519770318,8075,3814
11276,2.745669971,7500,4100
3525,3.310851297,7666.666667,4250
6381,2.934720867,3553.333333,1218
748,2.097540026,4583.333333,2881
3211,2.170107799,8840,266
11582,2.751019968,10000,1896
7602,3.313148564,11333.33333,954
9151,2.168809295,8500,1436
9299,2.791857396,4375,3352
11914,2.752464532,5531.333333,4207
10105,2.761412222,5750,3811
7497,2.165190483,5250,3686
12306,3.55383456,6666.666667,4272
5913,3.99483843,10000,4777
2340,2.764012365,7916.666667,281
10983,3.310048512,7166.666667,2917
5858,3.857052405,6666.666667,4248
5996,2.664859973,8000,1226
508,2.151405771,5250,381
1020,3.653246203,4250,2867
2515,3.260462255,8750,4160
1350,2.170718185,5000,2959
9149,3.414470321,5000,64
11142,2.529193447,4780,3796
8789,3.973481952,5000,2959
927,2.166578508,7916.666667,3154
568,3.903551848,3333.333333,840
6009,3.575121223,10166.66667,37
3964,3.378426936,6500,4050
7796,3.136196815,3500,157
4480,2.398012254,4250,2629
11131,3.134757659,7672.333333,771
3492,3.836869452,6333.333333,3608
4252,3.396180736,7416.666667,4072
2735,3.775485262,8166.666667,2737
1960,2.486217798,4583.333333,2721
11853,2.699489828,5083.333333,3208
7112,2.838806427,12500,2291
6098,2.330380705,4583.333333,529
10489,3.242919497,3416.666667,2042
13397,2.794072522,7708.333333,639
6131,3.381597292,8583.333333,1984
12928,3.21329416,5625,1337
7840,3.024572248,8666.666667,4321
3169,2.506455538,10333.33333,2253
8305,3.03752618,3333.333333,4419
7845,3.311606756,5000,3513
11751,2.659196383,3425,1957
10971,3.113723118,3383.5,1963
205,2.490844876,5416.666667,529
465,2.379628888,9750,2823
10240,2.965877949,4583.333333,3568
9950,3.290331628,11666.66667,2809
12161,3.755602815,4166.666667,2057
12208,3.876294792,8333.333333,3670
3548,3.351931608,11666.66667,4697
10652,3.194137194,7750,81
13058,2.263019438,10833.33333,161
2134,2.16269505,8208.333333,2788
9480,3.881801689,3333.333333,15
9831,3.772984238,4250,1238
10201,3.893990226,6408.333333,2603
1547,3.996228125,10666.66667,2993
10967,3.40411563,11000,4162
6086,2.76348779,5833.333333,4201
3614,2.603747583,4833.333333,1871
1433,2.405276198,11250,2062
3516,2.145293094,7833.333333,3543
9813,2.451848685,6000,263
6237,3.336633599,3250,4145
12280,2.767754694,8545.833333,2524
9515,2.875601345,4029.583333,1584
6125,2.394770107,5625,3512
13331,3.129452455,3791.666667,761
10130,2.243720452,4916.666667,904
8805,2.771095243,5525,572
593,2.100888336,5833.333333,1094
2367,3.662589846,12250,3728
4784,2.577516251,7083.333333,4569
1957,3.265824567,5000,1712
6941,3.682424355,7500,2063
2454,3.519189568,8500,350
6189,2.162702985,5416.666667,4542
12900,2.010323452,9870.833333,3791
10314,2.216847499,10441.66667,816
12918,3.405960877,6995.166667,3643
5861,3.97141772,6166.666667,3055
10218,2.716229566,6904.166667,1304
10790,3.437044496,5150,1095
10315,2.146594761,10000,2739
3651,3.518923119,7725,4150
3094,3.588339364,5250,974
12636,3.271191928,4833.333333,623
2842,2.497800213,6333.333333,1031
11975,3.850196719,4387.5,138
11082,3.709908032,5833.333333,3308
12901,3.253082109,3541.666667,1863
6109,3.281583731,4791.666667,2567
12360,2.635450055,7916.666667,130
5046,2.966133766,5750,2030
4561,3.50384458,6220.916667,543
10709,3.739123148,4000,1230
2726,3.60593735,5444.333333,1248
3988,2.205819589,7333.333333,1037
8987,2.758192039,4750,2006
3221,2.634913715,11166.66667,4831
5493,3.333261315,4416.666667,389
12729,2.227408139,6500,4698
7598,3.062237961,10833.33333,2401
3963,3.468400188,4166.666667,4037
2151,3.162642366,5833.333333,3797
11542,2.294257482,10333.33333,4194
1219,2.159300011,4833.333333,3285
938,2.265071296,5000,433
6151,2.957289419,3333.333333,4272
899,3.877718163,6250,2892
7561,2.03927677,8666.666667,2151
5623,2.972798192,6416.666667,2143
8058,2.730804191,6875,3129
1209,3.37391387,7291.666667,4323
5178,2.809759949,4041.666667,42
6604,3.11520866,5000,1236
7804,2.863620186,5666.666667,2759
6582,2.562410391,4375,3817
9294,3.987719445,6437.5,3436
12344,3.92787977,5333.333333,3239
11010,3.0114494,10000,4031
2111,2.100873888,4820.416667,3011
6579,2.691355634,8000,11
8428,3.300743072,6000,2782
7972,3.768462957,5416.666667,1474
3974,2.176308951,6666.666667,4461
8440,2.02522381,8869.416667,2909
8875,2.164446467,3666.666667,1367
11184,2.981556806,7500,3884
8365,3.288857083,4416.666667,2435
9478,2.228630922,6666.666667,4767
1330,3.591195639,3750,1259
6363,3.595234242,6483.333333,1956
11215,3.31838491,5833.333333,1894
3726,2.87164444,7500,990
4596,2.347701985,4500,2779
5457,2.64074359,3674.666667,2047
3324,2.180664447,5333.333333,548
11834,3.567691315,7225,4250
3085,2.033628203,5666.666667,3645
12803,2.552549535,4583.333333,549
886,2.848242004,7291.666667,4890
6075,3.61665245,4083.333333,2922
6336,2.144764974,4333.333333,2173
6089,3.355936241,3750,3028
4032,3.889988434,4166.666667,4543
12313,2.206614624,6300,3140
8841,2.447512591,4166.666667,804
2732,3.679462279,6916.666667,4633
8690,3.763742968,7833.333333,553
7485,2.696597831,7166.666667,2126
8635,2.609355829,7916.666667,3303
3890,2.749246097,3750,2304
12524,2.56126154,7666.666667,3166
4124,2.557732893,9166.666667,1513
13163,2.110852586,3293.333333,3512
7192,2.230453615,4583.333333,4651
3574,3.475055059,8000,2949
9802,2.140849429,4250,693
9213,3.628016138,10416.66667,2363
11742,3.896188718,5166.666667,2995
1668,3.131612598,4833.333333,630
3382,3.765335138,12250,2768
6827,3.698960841,6000,409
8216,2.091266711,5000,3059
12852,3.137991915,3333.333333,1667
9772,2.395205315,4416.666667,3538
10273,2.155229822,10629.41667,658
7999,2.902385817,8418.666667,35
1495,2.697201003,5250,511
6567,2.063854517,3581,1472
10824,3.547938389,5500,2866
7060,2.570763928,5250,547
9384,2.654810134,8333.333333,2245
5847,3.313230863,4583.333333,3862
5734,2.654221739,8166.666667,1019
9097,2.089103863,9880,1034
6420,3.402294401,5299.583333,3229
4742,3.952323646,5333.333333,1662
9460,2.081807658,5625,3443
12405,3.309721757,9166.666667,2670
8243,2.190025886,8583.333333,2165
2092,3.354778983,4333.333333,1547
6485,2.837469212,4583.333333,754
5460,2.384820025,6750,2706
3306,3.03397033,10000,1993
5044,2.289058993,5000,3968
278,2.236730223,7291.666667,1653
10527,3.280558025,9583.333333,3448
327,3.03683363,5350,1285
8110,3.128941038,4833.333333,2773
8654,2.672936799,3916.666667,443
1007,3.069299085,4333.333333,214
50,2.48698612,7500,77
878,3.904364157,8416.666667,2594
2484,3.898149244,5666.666667,1481
12736,2.22825927,10583.33333,3727
4606,2.079960353,5500,1975
1280,2.372083469,3416.666667,4122
12310,2.537439588,5416.666667,1464
13094,3.37163179,8166.666667,1572
5968,2.221302453,4666.666667,3658
2542,3.771743473,6240.416667,2420
774,2.071913143,9333.333333,2944
6653,2.422131654,4666.666667,2625
927,3.448790045,10925,3964
9377,2.429197408,10833.33333,956
10171,2.537090969,3666.666667,2882
11862,2.933102733,3833.333333,1613
854,3.724686016,5125,1885
3012,3.698140316,6875,155
11777,2.189116352,5666.666667,4003
8634,2.03516171,3166.666667,3268
11331,3.497223311,5416.666667,1431
10688,3.510091261,12500,3502
10032,2.831482,7083.333333,1267
5315,2.226459417,3166.666667,2205
4194,2.644690419,4166.666667,3593
3328,2.680495883,4750,2984
10874,2.100778831,6493.5,3177
2665,3.932441237,10000,3713
1439,2.143200924,10083.33333,443
12349,2.284284822,10333.33333,180
13144,2.393019196,7916.666667,2640
506,3.61998899,7000,3406
9577,2.725432731,3583.333333,4691
712,3.250942206,4333.333333,1992
5034,3.922738782,5250,4618
6730,3.377486072,3333.333333,1988
6856,2.25243005,9166.666667,2742
1957,3.155219269,10916.66667,1458
4177,3.127638208,8333.333333,1269
3982,2.342749765,6000,1314
11006,3.512036674,12250,2901
10209,3.972903709,4803,1479
8101,3.497642105,10000,4673
2851,3.639111904,9583.333333,507
3023,3.762346734,8166.666667,3394
12111,3.974641675,10250,287
10208,3.518517336,4583.333333,3915
6152,3.828833193,8666.666667,3367
7244,2.290852179,9750,3731
6306,3.55432833,5285,665
7500,2.44820649,8333.333333,263
4744,3.993895175,4375,3958
9329,2.23285672,5000,3641
3907,2.579283286,5916.666667,3993
9787,3.534235773,7416.666667,1209
2839,2.389215687,5000,4169
3267,2.386041607,8500,3982
6966,3.29382347,9166.666667,42
5030,3.412207244,7000,3157
1888,3.510579632,8333.333333,1762
11074,3.027156328,5375,539
3814,3.783574839,9500,250
9003,2.349172164,5836.666667,800
10545,2.371216979,4416.666667,601
2698,3.627414823,8333.333333,793
9069,2.497555791,4500,926
6475,2.557991983,6850,624
4326,2.166928511,4750,4152
6121,2.987324621,8166.666667,4401
9773,2.301644798,7500,2861
6183,3.856172263,10000,1734
10550,3.39191371,5416.666667,1683
577,2.708161053,5833.333333,3281
1137,2.440263194,9166.666667,3952
5958,2.416380725,6416.666667,470
9363,2.077812973,9166.666667,4311
9323,3.375066917,5416.666667,233
2875,2.889808908,10416.66667,700
9811,3.328709263,6250,325
13103,2.436216158,3833.333333,3347
6036,3.024790099,12208.33333,2693
9962,2.240904876,4166.666667,3805
3819,3.45231488,5000,2738
10361,3.18283759,4395,4213
257,3.624900701,11666.66667,3165
5009,3.090984635,5750,154
11252,2.660733298,9583.333333,1142
1684,2.998581608,5833.333333,1465
11216,2.137528923,4333.333333,978
4705,2.035515157,12500,1965
2809,3.942097364,4488.583333,2619
9319,3.115990982,8750,1475
10646,3.596844591,7083.333333,3708
1090,3.491355665,3923,2570
10459,2.380343415,4666.666667,3034
291,3.015766426,5041.666667,4728
101,3.565028361,6666.666667,3150
13226,3.625199102,5666.666667,3926
9458,2.419595785,6666.666667,1224
2549,2.066997513,7166.666667,3854
2176,2.503806843,11121,246
6423,3.044979941,7250,403
9080,3.621750476,12083.33333,2593
8145,2.46508994,3629.166667,3410
6771,2.838547216,6250,3035
3188,2.653643643,12083.33333,1278
3542,3.686315587,6083.333333,4841
13223,3.042323652,8333.333333,674
10060,3.871583716,4666.666667,3045
6135,3.539577366,6250,495
11300,2.425239211,5916.666667,1045
8582,3.294120212,11500,1442
5967,3.143423961,3583.333333,4456
2000,3.646398607,9500,2414
11518,3.745968811,5200,4637
11986,3.102624696,8333.333333,2019
5397,2.089004161,9083.333333,3606
10628,3.66546403,5408.833333,1514
6340,3.976601363,5300,843
9329,2.269922945,7666.666667,4631
1305,2.148647171,3250,4343
12321,3.493382864,7275.333333,4089
11434,2.329312034,11916.66667,823
6297,3.170014197,4708.333333,4277
3975,3.35242479,4083.333333,4399
9813,3.248248075,8333.333333,1557
13302,2.79157279,7291.666667,1525
10307,2.568400841,4833.333333,867
11633,3.156088623,9533.333333,163
12032,3.872125537,3750,3529
8910,2.541555232,6083.333333,3577
11969,3.876949814,7166.666667,4734
316,2.271097339,5866.666667,2415
10958,2.190216261,7083.333333,2710
1877,2.570976819,8333.333333,3513
11196,3.226337777,7583.333333,4567
6406,2.286565813,4233.333333,2025
12548,3.023976823,9733.5,1795
9254,2.642317856,5250,3079
4162,2.268388966,4500,3835
3756,2.357039372,8341.666667,4290
13014,3.228661694,6666.666667,856
3698,2.272901061,4583.333333,3816
11648,2.132927294,4000,1003
6407,3.029680434,4416.666667,19
5497,2.642003894,3694.583333,3379
4622,2.662845985,7500,2073
11010,3.170877085,4520.833333,2792
773,3.687317426,6058.333333,1344
4327,2.855247222,6250,3871
6540,3.79287462,10270.83333,984
13191,2.062360993,11250,926
12390,3.838258433,8333.333333,1509
12624,2.826259116,10416.66667,3608
2307,3.048532621,10000,2851
3060,3.241304597,3166.666667,292
10903,2.11652884,9500,365
7755,2.593718076,5789.166667,2908
6823,3.302540682,10833.33333,1255
8767,3.254223907,6833.333333,3062
1697,2.426683559,7250,2525
1775,3.234798271,5708.333333,1485
10355,2.91930692,11666.66667,783
4915,2.059774705,3891.5,75
3040,2.642647018,5558.583333,22
1146,2.497466048,3916.666667,3005
5580,3.07167105,3333.333333,2920
7519,2.306065794,6666.666667,3526
7019,2.022825815,3583.333333,2485
3694,3.498918133,10214.75,80
3534,3.616485886,3750,1766
13147,2.203281272,10416.66667,922
1641,3.792941366,6000,3656
8600,3.313510878,6333.333333,1334
5408,2.984381338,4083.75,1150
5183,2.189891488,4005.666667,1412
4055,3.014563662,7250,498
5985,2.940390165,3336.666667,2515
9504,2.24948562,7916.666667,1133
5203,2.684131775,8416.666667,4487
10072,2.244523792,4542.583333,4939
11885,3.233686613,5200,429
2745,2.588968513,8208.333333,1805
11120,2.008570894,4166.666667,899
10366,2.335389214,7000,2409
2768,3.278662236,4583.333333,3330
3749,3.647067345,3916.666667,636
12004,2.83610153,5083.333333,4778
5701,2.214464763,5250,68
9710,3.904446337,6038.916667,4148
11436,3.328992161,6750,132
4104,2.891223723,5500,2389
8004,2.284831002,5000,152
5923,3.978810379,5833.333333,2562
4821,2.791315127,5916.666667,3399
13160,3.790047987,3804.5,2491
12158,3.964141457,8453.416667,557
3379,2.993785588,9333.333333,3662
7828,3.944496056,12500,2726
8720,2.339126813,4583.333333,2080
11612,2.793012972,5333.333333,385
405,3.413308698,6000,1246
7416,3.115015242,6416.666667,4144
8952,2.220348537,5000,2533
11527,3.301952597,5833.333333,3619
6468,2.202522389,11666.66667,1276
5357,2.719812737,5515.75,1966
8036,3.356121149,5000,1778
7763,3.555071372,8333.333333,1470
13330,2.774081365,7500,4542
11084,2.475096126,4416.666667,3308
4315,3.859507705,4166.666667,227
10474,2.572293284,3833.333333,985
5861,3.58814981,6666.666667,4779
2302,2.405884113,6250,3338
828,2.101909655,8000,88
6628,2.887823063,8250,1469
10269,3.021267624,9416.666667,935
979,3.739416776,4833.333333,2862
11144,3.049807194,5750,4709
10047,2.775163784,7916.666667,2485
779,2.717882224,5000,1466
11731,2.779928223,9726.25,2761
9488,3.542540883,4166.916667,1815
12789,2.440964951,10000,1986
1342,2.851725186,4416.666667,2243
894,3.43962939,3640,1171
6290,2.690130405,5356,1070
11060,3.661630582,6166.666667,507
3393,2.410760057,6583.333333,1092
2439,2.600167824,12333.33333,1992
12148,2.735896499,7563.5,4985
11993,2.932574732,7500,1501
8781,3.114727977,12488.75,3335
2783,2.303157651,4250,3668
6736,3.140844297,4500,4682
10453,2.210790054,8166.666667,3259
8257,2.720052816,11000,1410
1838,2.167671957,7666.666667,2320
4289,3.275614874,5250,3682
5845,2.087976759,3583.333333,522
6073,2.13275423,7916.666667,4806
959,3.053352815,8750,2240
6170,3.216678244,4041.666667,2573
11435,3.093454456,3750,2756
3486,2.422642836,5833.333333,2621
1488,2.769160822,11283.33333,332
2118,2.758199449,9583.333333,3295
1760,3.052271809,7916.666667,2238
2357,2.437235008,5166.666667,4237
3683,2.310269905,6250,3056
7153,2.81216077,8633.333333,4881
4235,3.513509259,5750,4194
9581,2.490092917,5166.666667,4064
5559,2.655807195,7100,1235
238,2.696441608,4000,4157
729,2.798354907,8000,1890
7824,2.23758359,8000,4934
13066,3.900745939,10833.33333,3066
34,3.223328001,10000,3725
63,2.890041181,6416.666667,452
12982,3.847306271,5583.333333,2703
9225,3.368309754,3166.666667,3281
1474,3.938153294,12430,1037
11657,2.566955894,9833.333333,1378
10119,2.906960373,5750,3951
11810,3.701556422,3916.666667,2156
7874,3.918050489,4416.666667,2120
104,2.542467382,12500,2908
3761,3.233620437,6000,449
5783,3.616052789,6583.333333,4627
388,3.59388519,3900,3302
7648,3.708096274,12010.66667,3075
9133,2.5148912,7083.333333,1865
1223,2.93845914,8928.833333,4010
12003,2.604413829,3932.916667,3915
3343,2.979331207,4166.666667,2903
